[2024-10-20 10:03:58] [INFO    ] discord.client: logging in using static token
[2024-10-20 10:04:17] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1297374606201716746/messages with {"embeds":[{"fields":[{"inline":false,"name":"T\u00f3pico","value":"D\u00favidas sobre Alian\u00e7a"},{"inline":false,"name":"Descri\u00e7\u00e3o","value":"dasdasdsa"}],"color":3447003,"type":"rich","title":"Atendimento requisitado por vinicius6256"}],"content":null,"components":[{"type":1,"components":[{"type":2,"style":5,"disabled":false,"label":"Atender","url":"https://discord.com/channels/1297304929328828486/1297545891644964984"}]}],"tts":false} has returned 200
[2024-10-20 10:04:17] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1297374606201716746/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Atendimento requisitado por vinicius6256', 'color': 3447003, 'fields': [{'name': 'Tópico', 'value': 'Dúvidas sobre Aliança', 'inline': False}, {'name': 'Descrição', 'value': 'dasdasdsa', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2024-10-20T13:04:17.492000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'style': 5, 'label': 'Atender', 'url': 'https://discord.com/channels/1297304929328828486/1297545891644964984'}]}], 'resolved': {'users': {}, 'members': {}, 'channels': {}, 'roles': {}}, 'id': '1297545932274929684', 'channel_id': '1297374606201716746', 'author': {'id': '1297324281591627837', 'username': 'Sup', 'avatar': None, 'discriminator': '3701', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'banner_color': None, 'clan': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2024-10-20 10:04:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 20, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-10-20T13:04:17.745000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1297355096719491072', '1297329024351207489'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-10-19T22:42:22.705000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1297545933336219718', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'A moderação foi informada do seu problema. Em breve, um moderador irá te atender! Após o atendimento, por favor, avalie o serviço.', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 4, 'label': 'Encerrar atendimento', 'id': 2, 'custom_id': 'ef167dd076ec7ca904447340ca666b4d'}]}], 'channel_id': '1297545891644964984', 'author': {'username': 'Sup', 'public_flags': 0, 'id': '1297324281591627837', 'global_name': None, 'discriminator': '3701', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1297304929328828486'}}
[2024-10-20 10:04:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:17] [DEBUG   ] discord.client: Dispatching event message
[2024-10-20 10:04:17] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1297545891644964984/messages with {"content":"A modera\u00e7\u00e3o foi informada do seu problema. Em breve, um moderador ir\u00e1 te atender! Ap\u00f3s o atendimento, por favor, avalie o servi\u00e7o.","components":[{"type":1,"components":[{"type":2,"style":4,"disabled":false,"label":"Encerrar atendimento","custom_id":"ef167dd076ec7ca904447340ca666b4d"}]}],"tts":false} has returned 200
[2024-10-20 10:04:17] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1297545891644964984/messages has received {'type': 0, 'content': 'A moderação foi informada do seu problema. Em breve, um moderador irá te atender! Após o atendimento, por favor, avalie o serviço.', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2024-10-20T13:04:17.745000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': 'ef167dd076ec7ca904447340ca666b4d', 'style': 4, 'label': 'Encerrar atendimento'}]}], 'resolved': {'users': {}, 'members': {}, 'channels': {}, 'roles': {}}, 'id': '1297545933336219718', 'channel_id': '1297545891644964984', 'author': {'id': '1297324281591627837', 'username': 'Sup', 'avatar': None, 'discriminator': '3701', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'banner_color': None, 'clan': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2024-10-20 10:04:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 21, 'op': 0, 'd': {'version': 1729429463104, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 24, 'permission_overwrites': [{'type': 1, 'id': '487007808290553866', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297355096719491072', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297304929328828486', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'nsfw': False, 'name': 'atendimento', 'last_message_id': '1297531247077232641', 'id': '1297531191561420942', 'guild_id': '1297304929328828486', 'flags': 0}}
[2024-10-20 10:04:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:23] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2024-10-20 10:04:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 22, 'op': 0, 'd': {'version': 1729429463114, 'type': 4, 'position': 11, 'permission_overwrites': [{'type': 1, 'id': '487007808290553866', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297355096719491072', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297304929328828486', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'Atendimento de vinicius6256', 'id': '1297531190265516093', 'guild_id': '1297304929328828486', 'flags': 0}}
[2024-10-20 10:04:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:23] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2024-10-20 10:04:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 23, 'op': 0, 'd': {'user_id': '487007808290553866', 'target_id': '1297531190265516093', 'id': '1297545955876274248', 'changes': [{'old_value': 'Atendimento de vinicius6256', 'key': 'name'}, {'old_value': 4, 'key': 'type'}, {'old_value': [{'type': 1, 'id': '487007808290553866', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297355096719491072', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297304929328828486', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1297304929328828486'}}
[2024-10-20 10:04:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:23] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2024-10-20 10:04:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 24, 'op': 0, 'd': {'version': 1729429466574, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 23, 'permission_overwrites': [{'type': 1, 'id': '487007808290553866', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297355096719491072', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297304929328828486', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'nsfw': False, 'name': 'atendimento', 'last_message_id': '1297518719186112524', 'id': '1297518640060567603', 'guild_id': '1297304929328828486', 'flags': 0}}
[2024-10-20 10:04:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:26] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2024-10-20 10:04:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 25, 'op': 0, 'd': {'version': 1729429466582, 'type': 4, 'position': 10, 'permission_overwrites': [{'type': 1, 'id': '487007808290553866', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297355096719491072', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297304929328828486', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'Atendimento de vinicius6256', 'id': '1297518638198427648', 'guild_id': '1297304929328828486', 'flags': 0}}
[2024-10-20 10:04:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:26] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2024-10-20 10:04:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 26, 'op': 0, 'd': {'user_id': '487007808290553866', 'target_id': '1297518638198427648', 'id': '1297545970417926254', 'changes': [{'old_value': 'Atendimento de vinicius6256', 'key': 'name'}, {'old_value': 4, 'key': 'type'}, {'old_value': [{'type': 1, 'id': '487007808290553866', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297355096719491072', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297304929328828486', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1297304929328828486'}}
[2024-10-20 10:04:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:26] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2024-10-20 10:04:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 27, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTI5NzU0NjAwMTUzNTcyOTcyNDpkZ0Z5Z2RoWHlvTzk5OURyVVRKYTNDZEFmWTNOQ3hsMGw2Wk5QY3RPcUZTWjZjaThSU00wbXBtcEprU2NCa1N0VUdlRmZGcThyY25SYUd0R3JrVDRadG1RUWFZdm9USFlxSFFQMmdpS3Q0WWJJanNqcFZEeUxMcDBha2RJWlUySg', 'message': {'type': 0, 'tts': False, 'timestamp': '2024-10-20T13:04:17.745000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1297545933336219718', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'A moderação foi informada do seu problema. Em breve, um moderador irá te atender! Após o atendimento, por favor, avalie o serviço.', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 4, 'label': 'Encerrar atendimento', 'id': 2, 'custom_id': 'ef167dd076ec7ca904447340ca666b4d'}]}], 'channel_id': '1297545891644964984', 'author': {'username': 'Sup', 'public_flags': 0, 'id': '1297324281591627837', 'global_name': None, 'discriminator': '3701', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': []}, 'member': {'user': {'username': 'vinicius6256', 'public_flags': 0, 'id': '487007808290553866', 'global_name': 'Vinicius Gustierrez Neves', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': None}, 'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-10-19T21:06:37.933000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'pt-BR', 'id': '1297546001535729724', 'guild_locale': 'en-US', 'guild_id': '1297304929328828486', 'guild': {'locale': 'en-US', 'id': '1297304929328828486', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'custom_id': 'ef167dd076ec7ca904447340ca666b4d', 'component_type': 2}, 'context': 0, 'channel_id': '1297545891644964984', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 25, 'permissions': '2251799813685247', 'parent_id': '1297545890080231505', 'nsfw': False, 'name': 'atendimento', 'last_message_id': '1297545933336219718', 'id': '1297545891644964984', 'guild_id': '1297304929328828486', 'flags': 0}, 'authorizing_integration_owners': {'0': '1297304929328828486'}, 'application_id': '1297324281591627837', 'app_permissions': '2251799813685247'}}
[2024-10-20 10:04:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:34] [DEBUG   ] discord.client: Dispatching event interaction
[2024-10-20 10:04:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 28, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-10-20T13:04:34.410000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1297355096719491072', '1297329024351207489'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-10-19T22:42:22.705000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1297546003234422804', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Atendimento #1297545891644964984 encerrado por vinicius6256.', 'components': [], 'channel_id': '1297374606201716746', 'author': {'username': 'Sup', 'public_flags': 0, 'id': '1297324281591627837', 'global_name': None, 'discriminator': '3701', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1297304929328828486'}}
[2024-10-20 10:04:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:34] [DEBUG   ] discord.client: Dispatching event message
[2024-10-20 10:04:34] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1297374606201716746/messages with {"content":"Atendimento #1297545891644964984 encerrado por vinicius6256.","components":[],"tts":false} has returned 200
[2024-10-20 10:04:34] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1297374606201716746/messages has received {'type': 0, 'content': 'Atendimento #1297545891644964984 encerrado por vinicius6256.', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2024-10-20T13:04:34.410000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1297546003234422804', 'channel_id': '1297374606201716746', 'author': {'id': '1297324281591627837', 'username': 'Sup', 'avatar': None, 'discriminator': '3701', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'banner_color': None, 'clan': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2024-10-20 10:04:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 29, 'op': 0, 'd': {'version': 1729429474701, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 25, 'permission_overwrites': [{'type': 1, 'id': '487007808290553866', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297355096719491072', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297304929328828486', 'deny': '1024', 'allow': '0'}], 'parent_id': '1297545890080231505', 'nsfw': False, 'name': 'atendimento', 'last_message_id': '1297545933336219718', 'id': '1297545891644964984', 'guild_id': '1297304929328828486', 'flags': 0}}
[2024-10-20 10:04:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:34] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2024-10-20 10:04:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 30, 'op': 0, 'd': {'user_id': '1297324281591627837', 'target_id': '1297545891644964984', 'id': '1297546004110770300', 'changes': [{'old_value': 'atendimento', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 1, 'id': '487007808290553866', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297355096719491072', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297304929328828486', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1297304929328828486'}}
[2024-10-20 10:04:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:34] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2024-10-20 10:04:34] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1297545891644964984 with None has returned 200
[2024-10-20 10:04:34] [DEBUG   ] discord.http: DELETE /channels/{channel_id} has found its initial rate limit bucket hash (fa219a28141de0d32b282911f0453428).
[2024-10-20 10:04:34] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1297545891644964984 has received {'id': '1297545891644964984', 'type': 0, 'last_message_id': '1297545933336219718', 'flags': 0, 'guild_id': '1297304929328828486', 'name': 'atendimento', 'parent_id': '1297545890080231505', 'rate_limit_per_user': 0, 'topic': None, 'position': 25, 'permission_overwrites': [{'id': '487007808290553866', 'type': 1, 'allow': '1024', 'deny': '0'}, {'id': '1297355096719491072', 'type': 0, 'allow': '1024', 'deny': '0'}, {'id': '1297304929328828486', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2024-10-20 10:04:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 31, 'op': 0, 'd': {'version': 1729429475040, 'type': 4, 'position': 12, 'permission_overwrites': [{'type': 1, 'id': '487007808290553866', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297355096719491072', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297304929328828486', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'Atendimento de vinicius6256', 'id': '1297545890080231505', 'guild_id': '1297304929328828486', 'flags': 0}}
[2024-10-20 10:04:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:35] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2024-10-20 10:04:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 32, 'op': 0, 'd': {'user_id': '1297324281591627837', 'target_id': '1297545890080231505', 'id': '1297546005708804239', 'changes': [{'old_value': 'Atendimento de vinicius6256', 'key': 'name'}, {'old_value': 4, 'key': 'type'}, {'old_value': [{'type': 1, 'id': '487007808290553866', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297355096719491072', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1297304929328828486', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1297304929328828486'}}
[2024-10-20 10:04:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:35] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2024-10-20 10:04:35] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1297545890080231505 with None has returned 200
[2024-10-20 10:04:35] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1297545890080231505 has received {'id': '1297545890080231505', 'type': 4, 'flags': 0, 'guild_id': '1297304929328828486', 'name': 'Atendimento de vinicius6256', 'parent_id': None, 'position': 12, 'permission_overwrites': [{'id': '487007808290553866', 'type': 1, 'allow': '1024', 'deny': '0'}, {'id': '1297355096719491072', 'type': 0, 'allow': '1024', 'deny': '0'}, {'id': '1297304929328828486', 'type': 0, 'allow': '0', 'deny': '1024'}]}
[2024-10-20 10:04:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 33, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-10-20T13:04:35.433000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1297355096719491072', '1297329024351207489'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-10-19T22:42:22.705000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1297546007525064754', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Atendimento #1297545891644964984 Encerrado', 'description': 'Clique abaixo para registrar o problema resolvido.', 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'url': 'https://site-admin.com/login', 'type': 2, 'style': 5, 'label': 'Logar no Sistema Admin', 'id': 2}]}], 'channel_id': '1297374606201716746', 'author': {'username': 'Sup', 'public_flags': 0, 'id': '1297324281591627837', 'global_name': None, 'discriminator': '3701', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1297304929328828486'}}
[2024-10-20 10:04:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:35] [DEBUG   ] discord.client: Dispatching event message
[2024-10-20 10:04:35] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1297374606201716746/messages with {"embeds":[{"color":3066993,"type":"rich","description":"Clique abaixo para registrar o problema resolvido.","title":"Atendimento #1297545891644964984 Encerrado"}],"content":null,"components":[{"type":1,"components":[{"type":2,"style":5,"disabled":false,"label":"Logar no Sistema Admin","url":"https://site-admin.com/login"}]}],"tts":false} has returned 200
[2024-10-20 10:04:35] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1297374606201716746/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Atendimento #1297545891644964984 Encerrado', 'description': 'Clique abaixo para registrar o problema resolvido.', 'color': 3066993, 'content_scan_version': 0}], 'timestamp': '2024-10-20T13:04:35.433000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'style': 5, 'label': 'Logar no Sistema Admin', 'url': 'https://site-admin.com/login'}]}], 'resolved': {'users': {}, 'members': {}, 'channels': {}, 'roles': {}}, 'id': '1297546007525064754', 'channel_id': '1297374606201716746', 'author': {'id': '1297324281591627837', 'username': 'Sup', 'avatar': None, 'discriminator': '3701', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'banner_color': None, 'clan': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2024-10-20 10:04:35] [DEBUG   ] discord.http: POST https://discord.com/api/v10/users/@me/channels with {"recipient_id":487007808290553866} has returned 200
[2024-10-20 10:04:35] [DEBUG   ] discord.http: POST /users/@me/channels has found its initial rate limit bucket hash (3f1ecb90c49938368145d0f8794b2707).
[2024-10-20 10:04:35] [DEBUG   ] discord.http: POST https://discord.com/api/v10/users/@me/channels has received {'id': '1297446931634720770', 'type': 1, 'last_message_id': '1297538658085376051', 'flags': 0, 'recipients': [{'id': '487007808290553866', 'username': 'vinicius6256', 'avatar': None, 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 15337816, 'global_name': 'Vinicius Gustierrez Neves', 'avatar_decoration_data': None, 'banner_color': '#ea0958', 'clan': None}]}
[2024-10-20 10:04:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 34, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-10-20T13:04:36.107000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1297546010352156684', 'flags': 0, 'embeds': [{'type': 'rich', 'title': '💡 **Central de Suporte da Comunidade**', 'fields': [{'value': 'Acesse nossa [página de suporte](https://clonacartao.com.br/)', 'name': '📖 **Precisa de ajuda?**', 'inline': False}, {'value': 'Clique no botão abaixo para avaliar o atendimento prestado.', 'name': '📝 **Avaliar Atendimento**', 'inline': False}], 'description': 'Seu atendimento foi encerrado. Abaixo estão mais opções de suporte.', 'content_scan_version': 0, 'color': 3447003}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'url': 'https://seuformulario.com/avaliacao', 'type': 2, 'style': 5, 'label': 'Avaliar Atendimento', 'id': 2}]}], 'channel_id': '1297446931634720770', 'author': {'username': 'Sup', 'public_flags': 0, 'id': '1297324281591627837', 'global_name': None, 'discriminator': '3701', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': []}}
[2024-10-20 10:04:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-10-20 10:04:36] [DEBUG   ] discord.client: Dispatching event message
[2024-10-20 10:04:36] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1297446931634720770/messages with {"embeds":[{"fields":[{"inline":false,"name":"\ud83d\udcd6 **Precisa de ajuda?**","value":"Acesse nossa [p\u00e1gina de suporte](https://clonacartao.com.br/)"},{"inline":false,"name":"\ud83d\udcdd **Avaliar Atendimento**","value":"Clique no bot\u00e3o abaixo para avaliar o atendimento prestado."}],"color":3447003,"type":"rich","description":"Seu atendimento foi encerrado. Abaixo est\u00e3o mais op\u00e7\u00f5es de suporte.","title":"\ud83d\udca1 **Central de Suporte da Comunidade**"}],"content":null,"components":[{"type":1,"components":[{"type":2,"style":5,"disabled":false,"label":"Avaliar Atendimento","url":"https://seuformulario.com/avaliacao"}]}],"tts":false} has returned 200
[2024-10-20 10:04:36] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1297446931634720770/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': '💡 **Central de Suporte da Comunidade**', 'description': 'Seu atendimento foi encerrado. Abaixo estão mais opções de suporte.', 'color': 3447003, 'fields': [{'name': '📖 **Precisa de ajuda?**', 'value': 'Acesse nossa [página de suporte](https://clonacartao.com.br/)', 'inline': False}, {'name': '📝 **Avaliar Atendimento**', 'value': 'Clique no botão abaixo para avaliar o atendimento prestado.', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2024-10-20T13:04:36.107000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'style': 5, 'label': 'Avaliar Atendimento', 'url': 'https://seuformulario.com/avaliacao'}]}], 'resolved': {'users': {}, 'members': {}, 'channels': {}, 'roles': {}}, 'id': '1297546010352156684', 'channel_id': '1297446931634720770', 'author': {'id': '1297324281591627837', 'username': 'Sup', 'avatar': None, 'discriminator': '3701', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'banner_color': None, 'clan': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2024-10-20 10:04:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 34.
[2024-10-20 10:04:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-10-20 10:05:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 34.
[2024-10-20 10:05:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-10-20 10:06:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 34.
[2024-10-20 10:06:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
